date,open,high,low,close,volume,return,target,sma,ema,rsi,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,cci,adosc,roc,mom
2011-06-03,343.18,345.33,342.01,343.44,11187500.0,-0.0076913742191607,0,339.3882,341.78764325391353,52.138982872118376,68.674415874134,70.98847618127174,-0.08705422387004091,0.9069581603760519,-0.9940123842460928,76.03086872639366,-718738.2176663876,0.854550259889004,2.910000000000025
2011-06-06,344.84,347.05,337.81,338.04,16497900.0,-0.0157232704402514,0,339.6702,341.10625357138383,46.0668489418139,57.71104849125273,68.10066009104894,-0.36218253558149627,0.5054638789316773,-0.8676464145131736,28.312303617551315,-6108645.776414156,0.8412385895829584,2.819999999999993
2011-06-07,338.17,338.22,331.9,332.04,18920900.0,-0.0177493787717429,0,339.43420000000003,339.4578438311322,40.43241099289918,37.072912997534345,54.48612578764031,-1.0522439474855219,-0.14767802637787852,-0.9045659211076433,-82.47130391096856,-13511841.341198921,-0.7057416267942455,-2.359999999999957
2011-06-08,331.78,334.8,330.65,332.24,11918700.0,0.0006023370678231,1,339.43919999999997,338.1455085891082,40.69280614712634,20.63520018785959,38.47305389221551,-1.5649445528521255,-0.5283029053955857,-1.0366416474565399,-90.48978960550416,-16198468.33148098,0.015051627080890867,0.05000000000001137
2011-06-09,333.25,333.67,330.75,331.49,9824600.0,-0.0022574042860582,0,338.9102,336.9354161183612,39.98688466737642,11.022073500058697,22.910062228484165,-2.0086279952008113,-0.7775890781954171,-1.2310389170053941,-86.79377870064647,-17366548.503473043,-1.570758358572351,-5.289999999999964
2011-06-10,330.55,331.66,325.51,325.9,15498400.0,-0.016863253793478,0,338.0002,334.9289768241137,35.099515874271,7.665140757475324,13.107471481797823,-2.779278806212517,-1.238591911365698,-1.5406868948468189,-125.08204173983931,-20571497.11342907,-2.716417910447768,-9.100000000000023
2011-06-13,327.2,328.31,325.07,326.6,11766900.0,0.0021478981282603,1,336.9192,333.41461740154756,36.15190511673005,5.410920874045385,8.032711710526423,-3.295551905367347,-1.4038920084164226,-1.8916598969509244,-124.1874339158768,-20220477.110220432,-3.2038173142467627,-10.810000000000002
2011-06-14,330.0,333.25,329.31,332.44,11948900.0,0.0178812002449477,1,335.3802,333.2374142376298,44.27102590376041,11.450799148510216,8.17562026001026,-3.1966142832764604,-1.0439635090604287,-2.1526507742160317,-61.82329537687147,-15999957.210101366,-4.4245752235287314,-15.389999999999986
2011-06-15,329.75,330.3,324.88,326.75,14257000.0,-0.0171158705330285,0,333.50419999999997,332.0578843762426,39.05942651604176,13.249775114891973,10.03716504581581,-3.536573533395881,-1.1071382073438794,-2.4294353260520016,-97.84345943063937,-14224930.567319393,-5.429654713322333,-18.75999999999999
2011-06-16,326.9,328.6811,318.33,325.16,18235400.0,-0.0048661055853097,0,331.40999999999997,330.8037235805621,37.7230531395048,18.100515395993533,14.267029886465194,-3.8894581477812267,-1.16801825738338,-2.7214398903978467,-111.75977386635941,-10350847.498635054,-6.050817389093376,-20.94199999999995
2011-06-17,328.99,329.25,319.36,320.26,21965000.0,-0.0150695042440646,0,329.092,328.88668292955083,33.876401456730036,10.925835997019485,14.092042169301616,-4.512493579020088,-1.4328429508977925,-3.0796506281222955,-104.7164532198292,-13541885.519286871,-6.7493594223154,-23.180000000000007
2011-06-20,317.355,317.7,310.5,315.32,22880200.0,-0.0154249672141385,0,326.82,326.4200133059961,30.499738628964778,12.49775296153912,13.841368118183999,-5.343276397466298,-1.8109006154752016,-3.532375781991096,-161.7172373032249,-11149096.98557806,-6.72109809490002,-22.720000000000027
2011-06-21,316.68,325.8,315.2,325.3,17620800.0,0.0316503869085373,1,326.146,326.2163745230877,42.88555560296814,18.925026898733467,14.116205285763975,-5.1371572222037685,-1.283825152170138,-3.8533320700336304,-81.41380372933075,-4078982.739394188,-2.029875918564031,-6.740000000000009
2011-06-22,325.16,328.9,322.38,322.61,13949400.0,-0.0082692898862588,0,325.18300000000005,325.5606700643445,40.776192647090376,28.06601810545857,19.829599321910337,-5.131711632215058,-1.022703649745142,-4.109007982469916,-48.277915789310576,-4941150.259696722,-2.8985071032988188,-9.629999999999995
2011-06-23,318.94,331.69,318.12,331.23,19991400.0,0.0267195685192647,1,325.15700000000004,326.59145732537274,49.370038172555844,43.11241599715017,30.034487000447356,-4.381328772455049,-0.21785663198810568,-4.1634721404669435,-10.181874578717546,1084992.8661613464,-0.07843373857431322,-0.2599999999999909
2011-06-24,331.37,333.15,325.09,326.35,15707400.0,-0.014732965009208,0,325.202,326.54755599348675,45.3573438884003,49.00948446092088,40.06263952117649,-4.132780050165081,0.024553672241490077,-4.157333722406571,24.880060166158867,16378.865187168121,0.13807916538816983,0.4500000000000455
2011-06-27,327.59,333.9,327.25,332.04,12136200.0,0.0174352688831009,1,325.746,327.54618217648914,50.41765058667659,67.51257791765471,53.21149279190854,-3.437047802784946,0.5762287356973008,-4.013276538482247,84.20013174369727,1279120.3220205307,1.6656460502143287,5.439999999999998
2011-06-28,333.65,336.7,333.44,335.26,10510700.0,0.0096976267919526,1,326.028,328.9486945080365,53.066494223760834,80.10824142715579,65.5434346019104,-2.595923702384141,1.1338822688784846,-3.7298059712626257,151.14363066955025,2069240.6767878532,0.8482733726386696,2.819999999999993
2011-06-29,336.04,336.37,331.88,334.04,12590900.0,-0.0036389667720574,0,326.757,329.8743864156662,51.93442447219903,90.99770678227003,79.53950870902679,-2.0046621000486198,1.3801150969712048,-3.3847771970198246,125.20580719612347,2052676.7089664936,2.2310635042081164,7.2900000000000205
2011-06-30,334.7,336.13,332.84,335.67,11534100.0,0.004879655131122,1,327.80800000000005,330.92813434009054,53.365851769271494,93.47328244274816,88.19307688405793,-1.3885493107538878,1.5969823090127497,-2.9855316197666375,114.27985134597438,4502989.601586342,3.2322548899003536,10.509999999999991
2011-07-01,335.95,343.5,334.2,343.26,15546900.0,0.0226114934310481,1,330.108,333.17029173280133,59.42525436708338,95.06291926902621,93.17796949801475,-0.2845458512123855,2.1607886148434017,-2.445334466055787,151.60827012136016,9787452.888598919,7.181664897270967,23.0
2011-07-05,343.0,349.83,342.5,349.43,12680500.0,0.017974713045505,1,333.51900000000006,336.1266023268375,63.56927274267409,98.10813140694188,95.54811103957202,1.075850544168702,2.8169480081795917,-1.7410974640108896,181.60658413968278,14653865.134024858,10.817582138779658,34.110000000000014
2011-07-06,348.95,354.1,346.71,351.76,15879500.0,0.0066680021749705,1,336.165,338.96903826741243,65.02210340293789,97.62957315122829,96.93354127573207,2.3152967166846565,3.245115344556437,-0.9298186278717805,165.93918702212505,17165336.820347786,8.134030126037498,26.45999999999998
2011-07-07,354.67,358.0,354.0,357.2,14273700.0,0.0154650898339776,1,339.62399999999997,342.28375858242833,68.20974062112587,97.31059388488062,97.68276614768354,3.6939477439643156,3.699013097468877,-0.005065353504561276,166.15294137996702,19357250.981084585,10.721924304888246,34.589999999999975
2011-07-08,353.34,360.0,352.2,359.71,17486900.0,0.0070268756998879,1,342.472,345.45216611289584,69.5869339480134,97.45431947025376,97.46482883545417,4.932219087343412,3.949827552678379,0.9823915346650335,137.7676677765688,23644472.337604523,8.598254988980456,28.47999999999996
2011-07-11,356.34,359.77,352.82,354.0,15809800.0,-0.0158738984181701,0,345.23699999999997,347.00631772873294,62.91013184966009,94.77902458165615,96.51464597893012,5.390668497827335,3.5266215705298407,1.8640469272974938,104.5292715594522,19926608.742821217,8.472498850926911,27.649999999999977
2011-07-12,353.53,357.68,348.62,353.75,16128900.0,-0.0007062146892655,0,347.408,348.2324417780542,62.62680375989398,90.36589768609825,94.19974724600267,5.668477369313848,3.0435443536130835,2.6249330157007646,77.15267385658015,17273879.523783922,6.538368871220329,21.70999999999998
2011-07-13,358.33,360.0,356.38,358.02,13987100.0,0.0120706713780918,1,349.68399999999997,350.01199781840796,65.48595694623576,88.98525264929275,91.376724972349,6.162162640486372,2.8297836998284853,3.3323789406578865,91.96690445649637,14200322.219559431,6.788760961641708,22.75999999999999
2011-07-14,361.01,361.61,356.34,357.77,15376200.0,-0.0006982850120105,0,352.05699999999996,351.4225436696065,65.1715932846002,89.94460955744482,89.76525329761189,6.458785999490715,2.5011256470662624,3.9576603524244525,83.93351738679802,9414685.570141315,7.103939647946342,23.72999999999996
2011-07-15,361.17,365.0,359.17,364.92,17302400.0,0.0199849065041788,1,354.98199999999997,353.876626638769,69.65782396062771,94.84849978517423,91.25945399730388,7.187949189599578,2.5842310697401008,4.603718119859478,102.83479056840498,11955264.606919527,8.713915452676735,29.25
2011-07-18,365.43,374.65,365.28,373.8,20451900.0,0.0243341006247943,1,358.036,357.49905815899274,74.11699645456423,95.76197290799934,93.51836075020607,8.385693008749286,3.025579911111846,5.36011309763744,145.68939791899408,17234530.554517746,8.897045970984099,30.54000000000002
2011-07-19,378.0,378.65,373.32,376.85,29255200.0,0.0081594435527019,1,360.778,361.01741122099406,75.45145434439877,97.98402807718627,96.19816692345323,9.471837676074585,3.2893796627497167,6.182458013324869,162.32982403743213,20848778.92391181,7.847065220501966,27.420000000000016
2011-07-20,396.12,396.27,386.0,386.9,33619300.0,0.0266684357171287,1,364.29200000000003,365.7233364535406,79.24809192796772,93.13060498193845,95.62553532237463,11.016573951886983,3.867292750849691,7.149281201037292,215.37028810469067,11609789.63775587,9.98976574937457,35.139999999999986
2011-07-21,386.95,390.06,383.9,387.29,18804800.0,0.0010080124063065,1,367.30100000000004,369.64454800744227,79.38135710485811,88.9705508738161,93.36172797764688,12.132403524652943,3.9864978588925215,8.145905665760422,150.5526299272538,7376987.524697781,8.423852183650625,30.090000000000032
2011-07-22,388.32,395.05,387.75,393.3,18454600.0,0.0155180872214619,1,370.66,373.9455392788164,81.36714392095635,88.41224913415878,90.17113499663772,13.34779816400345,4.1615139985944225,9.186284165409027,139.31109076403257,8031366.374707222,9.338077896082964,33.59000000000003
2011-07-25,390.35,400.0,389.62,398.5,21064500.0,0.0132214594457156,1,375.11,378.4099866826679,82.90155821373756,92.39805006785728,89.92695002527734,14.562733586127024,4.301159536574396,10.261574049552628,128.14921801913195,12334190.758264065,12.570621468926554,44.5
2011-07-26,400.0,404.5,399.68,403.41,17020800.0,0.0123212045169385,1,380.076,382.95544364945556,84.22272608321911,96.57035946968908,92.460219557235,15.740329901624136,4.383004681657205,11.357325219966931,129.40075651414074,15939427.52598381,14.03816254416962,49.660000000000025
2011-07-27,400.59,402.64,392.15,392.59,23547300.0,-0.0268213480082299,0,383.533,384.70718116773634,71.17183705459324,91.30702518272831,93.42514490675818,15.620437215456661,3.410489596391784,12.209947619064877,85.30502493977455,9101462.116265774,9.655885146081223,34.56999999999999
2011-07-28,391.62,396.99,388.13,391.82,21215500.0,-0.0019613337069206,0,386.938,386.0004209554206,70.33654189894708,84.68146027201145,90.8529483081429,15.287069017286,2.4616971185768985,12.825371898709102,61.00027855858611,4349102.940854788,9.517287642899072,34.05000000000001
2011-07-29,387.64,395.15,384.0,390.48,22592300.0,-0.003419937726507,0,389.494,386.81488987261685,68.8227623165705,76.96850393700787,84.31899646391582,14.744776907411165,1.5355240069616478,13.209252900449517,43.24180015255554,3176498.791512966,7.0042749095692205,25.560000000000002
2011-08-01,397.78,399.5,392.37,396.75,21887000.0,0.0160571604179471,1,391.789,388.621273532141,71.87311904653835,78.70894937022938,80.11963785974952,14.652043466256714,1.1542324526457577,13.497811013610956,65.79869910457855,4000085.3589601517,6.139646869983946,22.94999999999999
2011-08-02,397.65,397.9,388.35,388.91,22840700.0,-0.0197605545053559,0,392.995,388.67376925356984,63.506255105405316,75.48235579960543,77.05326970228084,13.787001101064448,0.23135206996279223,13.555649031101655,36.56021290751867,-2441818.838488817,3.2002122860554603,12.060000000000002
2011-08-03,390.98,393.55,382.24,392.57,26161000.0,0.0094109176930394,1,393.562,389.38217484382983,65.52398479412874,75.07281107488119,76.42137208157195,13.244110346556909,-0.24923094763579812,13.493341294192707,11.584572073051467,2026270.3981812,1.4654949599379727,5.670000000000016
2011-08-04,389.41,391.32,377.35,377.37,31121700.0,-0.0387192093129887,0,392.57,387.1981430540426,52.53343487350161,57.37891168122314,69.31135951856987,11.455302942352318,-1.6304306814723102,13.085733623824629,-84.26210681280408,-6204087.193406582,-2.561388107103208,-9.920000000000016
2011-08-05,380.44,383.5,362.57,373.62,43021100.0,-0.0099371969154941,0,390.602,384.72938977148937,49.9047329990337,43.620481240677144,58.690734665593766,9.62412559783479,-2.7692864207918717,12.393412018626663,-191.3346976033783,-8241846.305189133,-5.00381388253242,-19.680000000000007
2011-08-08,361.69,367.77,353.02,353.21,40851200.0,-0.0546276965901183,0,386.07300000000004,378.9985916312186,38.58733190163553,19.182876905653888,40.06075660918467,6.451617700018119,-4.753435454886837,11.205053154904956,-267.58110658348596,-20989458.82933712,-11.365119196988712,-45.29000000000002
2011-08-09,361.3,374.61,355.0,374.01,38663700.0,0.0588884799411115,1,383.133,378.091574970997,50.82625644330053,22.498545787360484,28.433967977897126,5.5517711396202,-4.522625612227804,10.074396751848004,-133.73240201223234,-12746977.11801219,-7.287870900572627,-29.400000000000034
2011-08-10,371.15,374.65,362.5,363.69,31380600.0,-0.0275928451110932,0,380.243,375.47310679445206,45.93490203246533,20.62289562289563,20.768106105303286,3.960247240281376,-4.891319609253303,8.851566849534679,-109.20724995620427,-16245115.220889091,-7.361369367533554,-28.899999999999977
2011-08-11,370.52,375.45,364.72,373.7,26498900.0,0.0275234402925568,1,378.431,375.1507237409153,50.87341963616389,33.8901838901839,25.67054176681329,3.466714302163723,-4.307882037896766,7.774596340060489,-69.96433107455434,-10518120.791313887,-4.624572507784188,-18.120000000000005
2011-08-12,378.07,379.64,374.23,376.99,18892000.0,0.0088038533583088,1,377.082,375.4851376062034,52.41201161040612,35.81973581973584,30.11093844427174,3.302986623556876,-3.5772877732028903,6.880274396759766,-31.707786671067097,-7096844.823089838,-3.454722392952266,-13.490000000000009
2011-08-15,379.63,384.97,378.09,383.41,16448000.0,0.0170296294331415,1,375.748,376.92602167780274,55.350648315841234,49.326059090267115,39.67865960006224,3.6492058312175573,-2.584854852433768,6.234060683651325,7.616046657980608,-2191920.452594757,-3.3623188405797038,-13.339999999999975
2011-08-16,381.52,383.37,376.06,380.48,17812500.0,-0.0076419498708953,0,374.905,377.5721995545659,53.72021307347091,55.628803646023734,46.92486618534218,3.645141611222641,-2.071135257942948,5.716276869165589,0.8104053005551892,1200149.7274315357,-2.1675966161836944,-8.430000000000007
2011-08-17,382.31,384.52,378.0,380.44,15787900.0,-0.0001051303616484,0,373.692,378.0936178173721,53.69695854253215,59.77258489823871,54.909149211509806,3.597226434745494,-1.6952403475360764,5.29246678228157,15.076763523899903,1215149.9625000954,-3.0898947958325893,-12.129999999999995
2011-08-18,370.84,372.65,361.37,366.05,30408400.0,-0.0378246241194406,0,372.56000000000006,375.90386912330445,45.98489586292617,48.70195065978203,54.701113068014784,2.3707717929501086,-2.33735599146517,4.708127784415279,-82.19546314836658,-536058.3518528938,-2.999708508890477,-11.319999999999993
2011-08-19,362.17,367.0,356.0,356.03,27710300.0,-0.0273733096571507,0,370.801,372.29043837361274,41.513883819540766,31.244483919891447,46.57300649263735,0.5835406998859298,-3.2996696676234794,3.883210367509409,-117.9381366644359,-9972550.555903196,-4.707992077511919,-17.590000000000032
2011-08-22,364.51,364.88,355.09,356.44,19118400.0,0.0011515883492965,1,371.124,369.40854048750134,41.76339356363897,14.392843457226581,31.44642601229997,-0.7906550647642234,-3.7390923458189063,2.948437281054683,-110.14383989993732,-17331789.947741985,0.9144701452393812,3.230000000000018
2011-08-23,360.3,373.64,357.0,373.6,23458400.0,0.0481427449220066,1,371.08299999999997,370.17062403522834,51.15559977969161,22.959549670367107,22.865625682494997,-0.48940496510539333,-2.750273796928061,2.2608688318226675,-26.22766006830502,-11338619.039363861,-0.10962273735995513,-0.40999999999996817
2011-08-24,373.47,378.96,370.6,376.18,22366700.0,0.0069057815845823,1,372.332,371.26323784700503,52.39862004303557,44.88671276778704,27.413035298460198,-0.04199357688139571,-1.8422899269632507,1.800296350081855,48.028724803583266,-5472507.635032892,3.4342434490912614,12.490000000000009
2011-08-25,365.08,375.45,365.0,373.72,31119500.0,-0.0065394226168322,0,372.334,371.70992187482227,51.064237465629034,63.67022558910181,43.83882934241861,0.11278165408475616,-1.350011756797679,1.4627934108824352,11.16631008932577,4047980.9345605373,0.0053518865400156955,0.020000000000038654
2011-08-26,371.17,383.8,370.8008,383.58,22909900.0,0.0263833886332012,1,372.993,373.86811789758184,55.91065323122537,77.54634133350875,62.03442656346582,1.0193117449660463,-0.3547853327331112,1.3740970776991575,80.71626278867171,14617504.444243908,1.7480569776386574,6.589999999999975
2011-08-29,388.18,391.5,388.0,389.97,14473900.0,0.0166588456123886,1,373.649,376.7957328252942,58.76108202907797,85.3162062737069,75.51092439877245,2.2276836196455747,0.6828692335571336,1.5448143860884411,150.9175824127775,18191492.38509226,1.7109621553950085,6.560000000000002
2011-08-30,388.25,391.84,386.21,389.99,14925800.0,5.1285996358618746e-05,1,374.6,379.1946904934225,58.77006671677008,95.37529094043744,86.07927951588431,3.1506224545694295,1.2846464547847907,1.8659759997846388,124.13200857627409,19627834.405976057,2.499474348191755,9.509999999999991
2011-08-31,390.57,392.08,381.86,384.83,18663800.0,-0.0132311084899613,0,375.039,380.2192922218911,55.415536884802826,90.38798408776164,90.35982710063529,3.4261942203409603,1.2481745764450571,2.178019643895903,84.34171707123039,15944123.126055956,1.1539270318578452,4.389999999999986
2011-09-01,385.82,387.3399,380.72,381.03,12275900.0,-0.0098744900345607,0,376.537,380.3666936360927,53.01561103109415,81.83105196660986,89.1981089982696,3.299919173918738,0.8975196240182681,2.40239954990047,51.69100864405086,9447537.686342716,4.092337112416326,14.979999999999961
2011-09-02,374.74,378.0,371.83,374.05,15676400.0,-0.0183187675511113,0,378.33900000000006,379.2182038840758,48.832212937108864,67.26142200594758,79.82681935343965,2.606570699668623,0.16333691981452247,2.4432337798541006,-10.818281693895715,4532411.647469044,5.061371232761295,18.02000000000004
2011-09-06,367.37,380.33,366.48,379.74,18203500.0,0.0152118700708461,1,380.669,379.3130759051529,52.14714622508084,62.67459673785712,70.58902357013814,2.4875475850889757,0.03545104418790013,2.4520965409010755,-0.9893784199341645,7408191.600273371,6.536864549433287,23.30000000000001
2011-09-07,385.56,385.6,382.0,383.93,12520600.0,0.0110338652762416,1,381.702,380.15251664967053,54.485521288384696,65.28791565287924,65.0746447988946,2.700192750759186,0.19847696788648816,2.5017157828726977,65.92831007162003,8198895.930436134,2.76498929336188,10.329999999999984
2011-09-08,382.4,388.61,382.31,384.14,14862800.0,0.0005469747089312,1,382.498,380.87751362245774,54.605250990688084,74.38046318824912,67.44765852632845,2.852775797928018,0.28084801204425647,2.5719277858837617,64.81606872697445,5795305.041523695,2.11600829390185,7.9599999999999795
2011-09-09,383.93,386.0,375.02,377.48,20171900.0,-0.0173374290623209,0,382.874,380.25978387291997,50.10370407178187,72.34387672343883,70.67075185485568,2.408528603568243,-0.13071934585241518,2.539247949420658,9.168181111840552,742813.9488172531,1.0061008241464173,3.759999999999991
2011-09-12,375.89,380.88,371.9,379.94,16708300.0,0.0065169015576984,1,382.51000000000005,380.20164135057087,51.687970490226554,68.15266620078428,71.62566870415736,2.229263381735734,-0.24798765414793955,2.4772510358836737,-28.689840011163902,2811649.954925537,-0.9489545857448215,-3.6399999999999864
2011-09-13,382.14,386.21,380.25,384.62,15734300.0,0.0123177343791125,1,381.975,381.0049792868307,54.63877292656469,66.12508452508423,68.87387581643574,2.436742044040898,-0.03240719347422072,2.4691492375151185,36.83875957476759,5737572.574700832,-1.3719004025950772,-5.350000000000023
2011-09-14,387.02,392.21,385.76,389.3,19097300.0,0.0121678539857521,1,381.906,382.5131648710433,57.43832316090214,75.71692768739982,69.99822613775606,2.9448607447752693,0.38056920580812026,2.564291538967149,97.08620862890595,7006453.581496239,-0.17692761352855144,-0.6899999999999977
2011-09-15,391.43,393.66,389.9,392.96,14922100.0,0.0094014898535832,1,382.719,384.41258943994444,59.54130377767752,86.39399113731163,76.07866778326519,3.601365587290502,0.8296592386586825,2.7717063486318194,129.38862875996534,9868681.51110363,2.112621157394173,8.129999999999995
2011-09-16,395.54,400.503,395.03,400.5,24946900.0,0.0191877035830618,1,384.666,387.3375731781363,63.53825570427381,95.57372058525523,85.89487980332218,4.676161511343253,1.5235641301691465,3.152597381174106,177.5066482839341,18071388.098883152,5.10983387134872,19.470000000000027
2011-09-19,397.0,413.23,395.2045,411.63,29423600.0,0.0277902621722845,1,388.424,391.75437805483875,68.48719971175926,97.9977664790462,93.32182606720431,6.3528117480074116,2.560171493466644,3.7926402545407676,210.09496058992156,27484231.138489246,10.046785189145831,37.579999999999984
2011-09-20,415.25,422.86,411.19,413.45,27705500.0,0.0044214464446226,1,391.79499999999996,395.6990365903226,69.2228384161208,93.2928022758569,95.62142978005274,7.739215075901029,3.157259857088209,4.58195521881282,207.63490139847073,23435343.838799,8.87712645494285,33.70999999999998
2011-09-21,419.64,421.59,412.0,412.14,21642000.0,-0.0031684605151771,0,394.61600000000004,398.6883026648094,67.99250392339786,86.95779656633522,92.74945510707941,8.632730901733282,3.2406205463363698,5.3921103553969125,149.97642745634695,12963457.889114618,7.347693589977335,28.20999999999998
2011-09-22,401.03,409.82,396.7,401.82,34588600.0,-0.0250400349395836,0,396.38399999999996,399.25770218029857,59.083429665874974,75.65921721650699,85.30327201956634,8.411152350442478,2.415233596036452,5.995918754406026,63.94004728513479,5085174.893171072,4.602488676003542,17.680000000000007
2011-09-23,400.28,406.74,399.85,404.3,19509900.0,0.0061719177741277,1,399.066,400.1744836020624,60.425405467204484,70.24949745772729,77.62217041352312,8.339532091164017,1.8748906694063923,6.464641421757625,57.726735176576426,3210905.559444189,7.105012186076081,26.819999999999993
2011-09-26,399.86,403.98,391.3,403.17,29031300.0,-0.0027949542418995,0,401.389,400.71912294714195,59.46833766517086,63.70805983320551,69.87225816914655,8.098239499522379,1.3068784622118024,6.791361037310576,26.209067247745395,10209339.258352995,6.114123282623577,23.230000000000018
2011-09-27,408.73,409.25,398.06,399.26,22589200.0,-0.0096981422228836,0,402.85299999999995,400.45382786584344,56.15407151999182,60.710515139010546,64.88935747664773,7.504996135705994,0.5709080787163341,6.93408805698966,36.51324449984846,6498289.494827032,3.8063543237481112,14.639999999999986
2011-09-28,400.19,403.74,396.51,397.01,15344200.0,-0.0056354255372439,0,403.624,399.82767734478097,54.279392144515825,54.77498691784407,59.73118729668666,6.775190125471454,-0.12711834521456478,6.902308470686019,10.944195445047365,182409.7248799801,1.980477780631898,7.7099999999999795
2011-09-29,401.92,402.21,386.21,390.57,23253100.0,-0.0162212538726984,0,403.385,398.14446328209345,49.21495827532582,46.53322867608582,54.006243577646764,5.612462452205364,-1.0318768147845248,6.644339266989888,-45.119679772968404,-5784356.678723812,-0.6082043973941333,-2.3899999999999864
2011-09-30,387.12,388.89,381.18,381.32,19558600.0,-0.0236833346135135,0,401.467,395.08546995807643,43.007913835901064,29.473888557101745,43.59403471701051,3.8996420534675167,-2.195757770817898,6.095399824285415,-132.71586876640745,-13696642.533930302,-4.7890137328339595,-19.180000000000007
2011-10-03,380.37,382.64,373.171,374.6,23896400.0,-0.0176229938109723,0,397.764,391.360839056608,39.14531383380123,14.007871116480866,30.0049961165561,1.9771800082630193,-3.294575852817916,5.271755861080935,-175.92930006877415,-20996825.904349327,-8.995942958482125,-37.02999999999997
2011-10-04,374.57,381.8,354.24,372.5,44059900.0,-0.0056059797116925,0,393.669,387.93159559177013,37.99685940623559,10.665784444357131,18.04918137264654,0.28092421776642595,-3.9926653146516076,4.2735895324180335,-183.57574981850442,-17516741.974000454,-9.904462450114885,-40.94999999999999
2011-10-05,367.86,379.82,360.3,378.25,28088200.0,0.0154362416107383,1,390.28,386.1713054841755,42.93367730942784,21.492001535864173,15.388552365567348,-0.5925630735658842,-3.8929220847871346,3.3003590112212504,-129.4804324788491,-7001122.181832314,-8.222933954481483,-33.889999999999986
2011-10-06,373.33,384.78,371.8045,377.37,29020800.0,-0.0023265036351619,0,387.83500000000004,384.5710681234163,42.37755688353703,31.769163509180984,21.308983163134055,-1.3403657881587492,-3.712579839504,2.3722140513452508,-82.86752409390377,-3375432.9140856266,-6.084814095863817,-24.44999999999999
2011-10-07,375.78,377.74,368.489,369.8,19123500.0,-0.0200598881734106,0,384.385,381.8854193737042,37.83722194199903,30.45759253861847,27.906252527887833,-2.514850925937594,-3.909651981826276,1.3948010558886819,-94.41125084619645,-5945495.354412794,-8.533267375711105,-34.5
2011-10-10,379.09,388.81,378.21,388.81,15804100.0,0.0514061654948621,1,382.94899999999996,383.1444340330307,51.80244569952692,35.90395257125106,32.710236206350125,-1.8899050831611248,-2.6277649112398453,0.7378598280787205,-22.46036574758034,-1427807.6841452122,-3.5617729493761967,-14.360000000000014
2011-10-11,392.57,403.18,391.5,400.29,21631700.0,0.0295259895578818,1,383.052,386.2618096633887,57.94661158585076,52.2860094035809,39.54918483781677,-0.46295429371332375,-0.9606512974336354,0.4976970037203117,58.1611984448686,4026901.7079787254,0.2579772579271727,1.0300000000000296
2011-10-12,407.34,409.25,400.14,402.19,22224500.0,0.0047465587449098,1,383.57,389.1578442700453,58.88089361544377,73.78279775148788,53.990919908773236,0.8118698780046429,0.2513382994274649,0.5605315785771781,89.34392569239115,2003392.3722879887,1.3047530288909617,5.180000000000007
2011-10-13,404.98,408.43,402.85,408.43,15220900.0,0.0155150550734728,1,385.35600000000005,392.6618725845825,61.876504416929286,89.50962539943616,71.85947751816826,2.299189444131116,1.3909262924431505,0.9082631516879657,101.94416357085962,5836480.155661106,4.5728038507821935,17.860000000000014
2011-10-14,416.83,422.0,415.27,422.0,20477400.0,0.0332247876013025,1,389.42400000000004,397.99607756920386,67.43298297280677,95.22511058595408,86.17251124562601,4.520773839881201,2.8900085505545885,1.630765289326613,150.0960741846183,13389508.780162811,10.668205181999372,40.68000000000001
2011-10-17,421.74,426.7,415.94,419.99,24501600.0,-0.0047630331753554,0,393.963,401.99497255662135,65.90084180060283,96.41636013318468,93.71703203952494,6.049470744359098,3.534964364025988,2.5145063803331102,135.31343178350699,13334901.10462904,12.116924719701009,45.389999999999986
2011-10-18,421.76,424.8067,415.99,422.24,31485800.0,0.0053572704112003,1,398.937,405.67588663723564,66.80992939632463,94.86153279970561,95.50100117294808,7.357715091236571,3.8745669687227684,3.4831481225138026,116.2121742689372,16285545.12731409,13.35302013422819,49.74000000000001
2011-10-19,401.35,408.419,397.8,398.62,39430700.0,-0.0559397499052671,0,400.97400000000005,404.39299815773825,51.33694319527897,81.94406109117676,91.07398467468897,6.41462772663931,2.345183683300405,4.069444043338905,32.043755443011186,5403617.387919664,5.385327164573696,20.370000000000005
2011-10-20,400.0,400.35,394.21,395.31,19616800.0,-0.0083036475841653,0,402.768,402.74154394724036,49.60323535404089,70.59067071487719,82.46542153525314,5.338594860055821,1.0153206533735322,4.323274206682289,8.793958422288652,-3544584.3621737957,4.753955004372366,17.939999999999998
2011-10-21,398.1,399.14,390.75,392.87,22187300.0,-0.0061723710505678,0,405.075,400.9467177750148,48.30810806873507,57.0797681479437,69.87149998466585,4.240066604355832,-0.06656608186116575,4.3066326862169975,-6.791722228455964,-10374910.798148632,6.238507301243913,23.069999999999993
2011-10-24,396.18,406.5,395.4,405.77,17933500.0,0.0328352890269045,1,406.771,401.82367817955753,54.997996370557885,59.49021174402274,62.386883535614494,4.3601363002677545,0.04280289124060488,4.31733340902715,23.14438524398793,-7270381.769627094,4.362027725624336,16.95999999999998
